ANNO;PROV;COMUNE;TOT_INC;TOT_INC_MORTALI;TOT_FERITI;TOT_MORTI;TOT_VEIC_COINVOLTI;TOT_VEIC_CONDUC_IGNOTO;TOT_CONDUC;CONDUC_FEMMINE;CONDUC_FERITI;CONDUC_MORTI_ENTRO24h;CONDUC_IGNOTI;CONDUC_ETA_0-14_INC;CONDUC_ETA_15-19_INC;CONDUC_ETA_20-64_INC;CONDUC_ETA_65+_INC;CONDUC_ETA_0-14_FERITI;CONDUC_ETA_15-19_FERITI;CONDUC_ETÀ_20-64_FERITI;CONDUC_ETA_65+_FERITI;CONDUC_ETA_0-14_MORTI;CONDUC_ETA_15-19_MORTI;CONDUC_ETA_20-64_MORTI;CONDUC_ETA_65+_MORTI;PASSEGGERI_FERITI;PASSEGGERI_MORTI;PEDONI_FERITI;PEDONI_MORTI;STRADE_URBANE_INC;STRADE_URBANE_FERITI;STRADE_URBANE_MORTI;STRADE_EXTRAURB_INC;STRADE_EXTRAURB_FERITI;STRADE_EXTRAURB_MORTI;AUTOSTR_INC;AUTOSTR_FERITI;AUTOSTR_MORTI;INC_TRA_VEIC_IN_MARCIA;INC_TRA_VEIC_E_PEDONE;INC_TRA_VEIC_ISOLATI;WEEKEND_INC;FERIALI_INC;NOTTE_INC;GIORNO_INC;ORE_07-09_INC;ORE_17-19_INC;SERENO_INC;NEBBIA_INC;PIOGGIA-NEVE_INC;VEIC_COINVOLTI_AUTOVET_(PRIV_E_PUB);VEIC_COINVOLTI_AUTOCAR_E_SIMILI;VEIC_COINVOLTI_MOTOCICLI;VEIC_COINVOLTI_VELOCIPEDI
2000;SONDRIO;FAEDO VALTELLINO;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0
2000;SONDRIO;FORCOLA;7;1;13;1;12;0;12;4;6;6;0;0;2;10;0;0;1;5;0;0;0;0;0;7;0;0;1;1;4;0;6;9;1;0;0;0;4;1;2;4;3;4;3;0;2;4;0;3;12;0;0;0
2000;SONDRIO;FUSINE;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0
2000;SONDRIO;GORDONA;3;0;6;0;6;0;6;4;5;1;0;0;1;4;1;0;1;3;1;0;0;0;0;1;0;0;0;1;1;0;2;5;0;0;0;0;2;0;1;2;1;0;3;0;2;3;0;0;4;1;1;0
2000;SONDRIO;GROSIO;27;0;35;0;44;0;44;10;23;21;0;0;10;33;1;0;9;14;0;0;0;0;0;9;0;3;0;23;27;0;3;7;0;0;0;0;15;3;9;12;15;7;18;3;2;18;1;5;27;7;7;2
2000;SONDRIO;GROSOTTO;4;0;5;0;6;0;6;1;3;3;0;0;0;4;0;0;0;3;0;0;0;0;0;2;0;0;0;4;5;0;0;0;0;0;0;0;1;0;3;3;1;0;4;1;1;4;0;0;5;0;0;0
2000;SONDRIO;MADESIMO;3;0;4;0;4;0;4;1;3;1;0;0;0;4;0;0;0;3;0;0;0;0;0;1;0;0;0;3;4;0;0;0;0;0;0;0;1;0;2;2;1;2;1;0;1;1;0;0;4;0;0;0
2000;SONDRIO;LANZADA;9;0;9;0;17;0;17;2;9;8;0;0;2;12;0;0;1;7;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;8;0;1;1;8;1;8;1;4;7;0;2;12;1;3;0
2000;SONDRIO;LIVIGNO;43;1;63;1;75;2;73;12;41;32;0;0;6;59;4;0;6;32;2;0;0;0;0;17;0;5;1;39;59;1;4;4;0;0;0;0;23;6;14;17;26;11;31;3;9;30;0;10;55;4;12;1
2000;SONDRIO;LOVERO;5;0;6;0;10;0;10;1;4;6;0;0;0;10;0;0;0;4;0;0;0;0;0;2;0;0;0;4;4;0;1;2;0;0;0;0;3;0;2;1;4;2;3;0;0;3;0;0;9;1;0;0
2000;SONDRIO;MANTELLO;4;0;4;0;7;0;7;1;2;5;0;0;0;5;0;0;0;1;0;0;0;0;0;2;0;0;0;3;3;0;1;1;0;0;0;0;3;0;1;2;2;1;3;0;1;2;0;1;5;1;1;0
2000;SONDRIO;MAZZO DI VALTELLINA;6;0;11;0;8;0;8;2;6;2;0;0;1;4;0;0;0;4;0;0;0;0;0;5;0;0;0;4;7;0;2;4;0;0;0;0;2;0;4;2;4;2;4;0;1;5;0;1;7;0;1;0
2000;SONDRIO;MELLO;1;0;1;0;2;0;2;0;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;2;0;0;0
2000;SONDRIO;MESE;6;0;7;0;10;0;10;1;6;4;0;0;0;7;2;0;0;4;1;0;0;0;0;1;0;0;0;5;6;0;1;1;0;0;0;0;4;0;2;1;5;0;6;0;2;4;0;1;8;0;1;0
2000;SONDRIO;MONTAGNA IN VALTELLINA;11;0;15;0;21;0;21;4;10;11;0;0;1;18;1;0;0;10;0;0;0;0;0;5;0;0;0;9;12;0;2;3;0;0;0;0;7;0;4;3;8;3;8;2;1;7;0;3;17;2;1;0
2000;SONDRIO;MORBEGNO;73;2;97;2;140;2;138;30;67;70;0;2;11;112;12;2;10;48;7;0;0;1;0;26;0;4;1;64;80;2;9;17;0;0;0;0;57;5;11;22;51;11;60;9;14;54;0;11;95;11;20;7
2000;SONDRIO;NOVATE MEZZOLA;6;0;9;0;12;0;12;1;7;5;0;0;1;10;1;0;1;6;0;0;0;0;0;2;0;0;0;4;6;0;2;3;0;0;0;0;5;0;1;3;3;0;6;1;3;6;0;0;6;2;2;1
2000;SONDRIO;PIANTEDO;22;0;37;0;45;2;43;9;22;21;0;0;2;37;4;0;2;18;2;0;0;0;0;12;0;3;0;9;12;0;12;24;0;0;0;0;16;3;3;6;16;5;16;2;3;13;0;6;31;7;3;0
2000;SONDRIO;PIATEDA;6;0;8;0;13;2;11;2;6;5;0;0;0;11;0;0;0;6;0;0;0;0;0;2;0;0;0;4;6;0;2;2;0;0;0;0;4;0;2;4;2;2;4;0;1;3;0;2;9;1;1;0
2000;SONDRIO;PIURO;5;0;6;0;10;0;10;3;4;6;0;0;1;8;1;0;0;3;1;0;0;0;0;1;0;1;0;4;5;0;1;1;0;0;0;0;3;1;1;1;4;0;5;1;0;3;0;0;6;2;2;0
2000;SONDRIO;POGGIRIDENTI;17;1;37;1;38;0;38;7;16;21;0;0;1;33;4;0;1;15;0;0;0;1;0;21;0;0;0;6;17;1;11;20;0;0;0;0;15;0;2;3;14;2;15;0;5;17;0;0;32;4;1;0
2000;VARESE;BRUNELLO;3;0;3;0;4;0;3;2;3;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;1;0;2;0;3;2;1;0;0;3;0;0;3;0;0;1
2000;SONDRIO;PONTE IN VALTELLINA;5;0;9;0;9;0;9;2;4;5;0;0;0;8;1;0;0;4;0;0;0;0;0;4;0;1;0;4;8;0;1;1;0;0;0;0;3;1;1;2;3;1;4;0;3;4;0;1;8;0;1;0
2000;SONDRIO;POSTALESIO;8;0;11;0;17;2;15;3;8;7;0;0;2;13;0;0;1;7;0;0;0;0;0;3;0;0;0;2;3;0;6;8;0;0;0;0;5;0;3;3;5;2;6;1;1;6;0;2;13;2;0;0
2000;SONDRIO;PRATA CAMPORTACCIO;14;0;19;0;32;1;31;9;13;18;0;0;4;26;1;0;2;10;1;0;0;0;0;6;0;0;0;9;11;0;5;8;0;0;0;0;12;0;2;5;9;1;13;2;2;12;0;1;24;2;5;0
2000;SONDRIO;RASURA;2;0;3;0;4;0;4;0;3;1;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;1;1;0;1;2;0;0;0;0;2;0;0;1;1;0;2;0;1;1;0;0;3;0;1;0
2000;SONDRIO;ROGOLO;8;1;10;1;14;0;14;2;7;6;0;0;1;12;1;0;1;6;0;0;0;1;0;3;0;0;0;4;4;0;4;6;1;0;0;0;5;0;3;3;5;2;6;0;2;5;0;2;11;1;2;0
2000;SONDRIO;SAMOLACO;18;0;29;0;30;1;29;7;19;10;0;0;3;22;4;0;2;14;3;0;0;0;0;9;0;1;0;10;13;0;8;16;0;0;0;0;10;1;7;7;11;6;12;1;5;16;0;1;21;4;2;1
2000;SONDRIO;SAN GIACOMO FILIPPO;5;0;11;0;8;0;8;1;6;2;0;0;0;8;0;0;0;6;0;0;0;0;0;5;0;0;0;1;1;0;4;10;0;0;0;0;2;0;3;1;4;0;5;0;4;4;0;1;6;2;0;0
2000;SONDRIO;SERNIO;5;1;6;1;9;0;9;3;5;3;0;0;1;8;0;0;1;4;0;0;0;1;0;1;0;0;0;1;1;0;4;5;1;0;0;0;3;0;2;3;2;2;3;1;1;4;0;1;7;0;2;0
2000;SONDRIO;SONDALO;28;1;40;1;51;0;51;14;27;23;0;0;2;45;4;0;1;24;2;0;0;1;0;12;0;1;0;18;23;0;10;17;1;0;0;0;20;1;7;9;19;7;20;2;8;19;0;5;40;6;4;1
2000;SONDRIO;SONDRIO;141;5;205;6;263;6;257;60;120;134;0;2;22;209;15;2;18;92;6;0;0;3;0;62;2;23;1;113;152;5;27;53;0;0;0;0;100;19;22;37;104;29;109;12;34;107;0;23;182;15;48;9
2000;SONDRIO;SPRIANA;2;0;2;0;2;0;2;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;1;1;2;0;1;1;0;0;1;0;0;1;0;0;0
2000;SONDRIO;TALAMONA;22;0;28;0;43;0;43;7;20;23;0;1;2;37;3;1;1;16;2;0;0;0;0;7;0;1;0;14;18;0;7;9;0;0;0;0;14;1;7;6;16;5;16;2;6;16;0;5;35;1;4;2
2000;SONDRIO;TARTANO;2;0;2;0;3;0;3;1;2;1;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;0;2;0;2;1;0;1;0;1;3;0;0;0
2000;SONDRIO;TEGLIO;28;0;35;0;48;1;47;7;24;23;0;0;4;39;1;0;2;19;1;0;0;0;0;9;0;2;0;19;21;0;9;14;0;0;0;0;15;2;11;11;17;2;23;2;8;20;0;5;38;1;6;1
2000;SONDRIO;TIRANO;51;1;61;1;89;1;88;22;43;44;0;0;8;70;9;0;6;34;2;0;0;1;0;11;0;7;0;41;46;1;10;15;0;0;0;0;32;7;12;16;35;6;45;8;13;38;0;9;58;5;21;2
2000;SONDRIO;TORRE DI SANTA MARIA;3;1;3;1;6;0;6;1;3;2;0;0;0;6;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;3;3;1;0;0;0;3;0;0;2;1;1;2;2;0;2;0;1;4;0;2;0
2000;SONDRIO;TOVO DI SANT'AGATA;3;0;4;0;4;0;4;1;2;2;0;0;1;3;0;0;1;1;0;0;0;0;0;1;0;1;0;2;2;0;1;2;0;0;0;0;1;1;1;1;2;0;3;2;0;2;0;1;4;0;0;0
2000;SONDRIO;TRAONA;10;0;14;0;22;0;22;5;12;10;0;0;0;18;1;0;0;9;1;0;0;0;0;2;0;0;0;7;9;0;3;5;0;0;0;0;8;0;2;3;7;2;8;0;3;6;0;4;17;3;0;2
2000;SONDRIO;TRESIVIO;4;1;4;1;7;0;7;0;1;5;0;0;1;5;1;0;1;0;0;0;0;1;0;3;0;0;0;2;2;0;2;2;1;0;0;0;3;0;1;0;4;1;3;2;0;4;0;0;4;1;2;0
2000;SONDRIO;VALDIDENTRO;24;0;32;0;41;0;41;6;22;19;0;1;2;35;1;1;2;18;0;0;0;0;0;8;0;2;0;13;14;0;11;18;0;0;0;0;14;2;8;7;17;4;19;2;8;17;1;3;29;4;5;2
2000;SONDRIO;VALDISOTTO;16;1;22;1;26;0;26;4;16;9;0;0;6;20;0;0;5;11;0;0;0;1;0;6;0;0;0;13;15;0;3;7;1;0;0;0;7;0;9;5;11;4;12;3;4;13;0;2;20;2;4;0
2000;SONDRIO;VALFURVA;8;1;9;1;11;0;11;1;7;3;0;0;2;9;0;0;2;5;0;0;0;1;0;1;0;1;0;6;8;0;2;1;1;0;0;0;2;1;5;3;5;2;6;0;2;4;0;1;6;1;3;1
2000;SONDRIO;VAL MASINO;4;0;4;0;6;0;6;1;2;4;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;2;0;4;4;0;0;0;0;0;0;0;2;2;0;1;3;0;4;2;2;4;0;0;4;0;1;1
2000;SONDRIO;VERCEIA;7;0;12;0;15;1;12;3;6;6;2;0;0;11;0;0;0;6;0;0;0;0;0;6;0;0;0;5;10;0;2;2;0;0;0;0;5;0;2;3;4;1;6;1;2;6;0;0;10;0;0;2
2000;SONDRIO;VERVIO;1;0;1;0;2;0;2;0;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;2;0;0;0
2000;SONDRIO;VILLA DI CHIAVENNA;4;0;4;0;7;0;7;1;4;3;0;0;0;5;2;0;0;3;1;0;0;0;0;0;0;0;0;2;2;0;2;2;0;0;0;0;2;0;2;2;2;0;4;1;0;4;0;0;4;0;3;0
2000;SONDRIO;VILLA DI TIRANO;32;2;48;2;65;2;63;7;30;32;0;0;5;55;2;0;4;24;1;0;0;1;0;16;1;2;0;12;13;0;20;35;2;0;0;0;22;2;8;15;17;4;28;7;6;22;0;6;47;6;5;2
2000;VARESE;AGRA;2;0;4;0;4;0;4;2;2;2;0;0;0;4;0;0;0;2;0;0;0;0;0;2;0;0;0;2;4;0;0;0;0;0;0;0;2;0;0;0;2;1;1;0;1;1;0;0;3;0;1;0
2000;VARESE;ALBIZZATE;13;0;17;0;26;0;25;6;13;12;0;0;1;22;2;0;1;11;1;0;0;0;0;3;0;1;0;6;6;0;1;2;0;6;9;0;9;1;3;4;9;4;9;0;1;7;0;4;21;0;3;2
2000;VARESE;ANGERA;17;0;26;0;32;0;31;7;23;8;0;1;3;25;2;1;1;19;2;0;0;0;0;2;0;1;0;15;24;0;2;2;0;0;0;0;14;1;2;4;13;0;17;1;4;16;0;1;19;2;8;2
