ANNO_INCIDENTE;PROV;COD_COM;COMUNE;TOT_INC;DI_CUI_INC_MORTALI;TOT_FERITI;TOT_MORTI;VEIC_COINVOLTI_(IDENTIFICATO_CONDUCENTE);DI_CUI_ALTRI_VEIC_COINVOLTI;CONDUC_TOTALI;DI_CUI_CONDUC_FEMMINE;PASSEGGERI_INFORTUNATI;DI_CUI_PASSEGGERI_INFORTUNATI_FEMMINE;PEDONI_INFORTUNATI;DI_CUI_PEDONI_INFORTUNATI_FEMMINE;CONDUC_FERITI;CONDUC_MORTI_ENTRO24h;CONDUC_IGNOTI;CONDUC_MORTI_ENTRO30gg;CONDUC_ETÀ_0-14_INC;CONDUC_ETÀ_15-19_INC;CONDUC_ETÀ_20-64_INC;CONDUC_ETÀ_65_E_OLTRE_INC;CONDUC_ETÀ_0-14_FERITI;CONDUC_ETÀ_15-19_FERITI;CONDUC_ETÀ_20-64_FERITI;CONDUC_ETÀ_65_E_OLTRE_FERITI;CONDUC_ETÀ_0-14_MORTI;CONDUC_ETÀ_15-19_MORTI;CONDUC_ETÀ_20-64_MORTI;CONDUC_ETÀ_65_E_OLTRE_MORTI;PASSEGGERI_FERITI;PASSEGGERI_MORTI;PEDONI_FERITI;PEDONI_MORTI;ALTRI_VEIC_FERITI;ALTRI_VEIC_MORTI;INTERSEZIONE_INC;INTERSEZIONE_FERITI;NON_INTERSEZIONE_MORTI_ENTRO24h;NON_INTERSEZIONE_INC;NON_INTERSEZIONE_FERITI;NON_INTERSEZIONE_MORTI__ENTRO30gg;STRADE_URBANE_INC;STRADE_URBANE_FERITI;STRADE_URBANE_MORTI;STRADE_EXTRAURB_(NO_AUTOSTR)_INC;STRADE_EXTRAURB_(NO_AUTOSTR)_FERITI;STRADE_EXTRAURB_(NO_AUTOSTR)_MORTI;AUTOSTR_INC;AUTOSTR_FERITI;AUTOSTR_MORTI;INC_TRA_VEIC_IN_MARCIA;INC_TRA_VEIC_IN_MARCIA_FERITI;INC_TRA_VEIC_IN_MARCIA_MORTI;INC_TRA_VEIC_E_PEDONE;INC_TRA_VEIC_E_PEDONE_FERITI;INC_TRA_VEIC_E_PEDONE_MORTI;INC_TRA_VEIC_ISOLATI;INC_TRA_VEIC_ISOLATI_FERITI;INC_TRA_VEIC_ISOLATI_MORTI;WEEKEND_INC;WEEKEND_FERITI;WEEKEND_MORTI;FERIALI_INC;FERIALI_FERITI;FERIALI_MORTI;NOTTE_INC;NOTTE_FERITI;NOTTE_MORTI;GIORNO_INC;GIORNO_FERITI;GIORNO_MORTI;ORE_DI_PUNTA_07-09_INC;ORE_DI_PUNTA_07-09_FERITI;ORE_DI_PUNTA_07-09_MORTI;ORE_DI_PUNTA_17-19_INC;ORE_DI_PUNTA_17-19_FERITI;ORE_DI_PUNTA_17-19_MORTI;SERENO_INC;SERENO_FERITI;SERENO_MORTI;NEBBIA_INC;NEBBIA_FERITI;NEBBIA_MORTI;PIOGGIA-NEVE_INC;PIOGGIA-NEVE_FERITI;PIOGGIA-NEVE_MORTI;VEIC_COINVOLTI_AUTOVET_(PRIV_E_PUB);AUTOVET_(PRIV_E_PUB)_FERITI;AUTOVET_(PRIV_E_PUB)_MORTI;VEIC_COINVOLTI_AUTOCAR_E_SIMILI;AUTOCAR_E_SIMILI_FERITI;AUTOCAR_E_SIMILI_MORTI;VEIC_COINVOLTI_MOTOCICLI;MOTOCICLI_FERITI;MOTOCICLI_MORTI;VEIC_COINVOLTI_VELOCIPEDI;VELOCIPEDI_FERITI;VELOCIPEDI_MORTI
2000;BRESCIA;17034;CALVISANO;23;1;31;2;45;;45;14;6;1;0;0;26;18;0;1;0;5;35;3;0;4;19;2;0;0;1;0;5;1;0;0;0;0;18;23;2;5;8;0;13;14;0;10;17;2;;;;16;24;0;0;0;0;7;7;2;10;13;2;13;18;0;2;2;0;21;29;2;5;6;0;4;4;0;18;24;2;1;1;0;3;5;0;30;25;2;5;3;0;6;3;0;4;;
2000;BRESCIA;17035;CAPO DI PONTE;3;;4;0;4;;4;1;0;0;2;2;2;2;0;0;1;1;2;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;2;3;0;1;1;0;2;3;0;1;1;0;;;;1;1;0;1;2;0;1;1;0;2;3;0;1;1;0;1;1;0;2;3;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;2;3;0;;;;1;1;0;1;;
2000;BRESCIA;17036;CAPOVALLE;1;;1;0;2;;2;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;1;1;0;;;;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;2;1;0;;;
2000;BRESCIA;17037;CAPRIANO DEL COLLE;11;;14;0;22;;22;6;3;2;0;0;11;11;0;0;1;1;18;2;1;1;8;1;0;0;0;0;3;0;0;0;0;0;8;11;0;3;3;0;10;13;0;1;1;0;;;;8;11;0;0;0;0;3;3;0;1;1;0;10;13;0;2;2;0;8;11;0;0;0;0;3;4;0;7;7;0;0;0;0;3;6;0;16;9;0;3;3;0;2;1;0;1;1;0
2000;BRESCIA;17038;CAPRIOLO;25;1;30;1;48;;48;16;8;4;2;2;20;27;0;1;0;3;43;2;0;3;15;2;0;0;1;0;8;0;2;0;0;0;13;15;1;12;15;0;22;24;1;3;6;0;;;;21;26;1;2;2;0;2;2;0;10;14;0;15;16;1;4;6;0;21;24;1;2;2;0;5;5;0;20;25;1;0;0;0;2;2;0;33;26;1;5;1;0;9;3;0;1;;
2000;BRESCIA;17039;CARPENEDOLO;38;2;55;3;69;1;68;13;16;10;0;0;40;26;0;2;1;7;56;3;1;6;31;2;0;1;1;0;15;1;0;0;0;0;22;36;1;16;19;2;22;31;2;16;24;1;;;;22;32;3;0;0;0;16;23;0;15;30;0;23;25;3;8;13;0;30;42;3;3;4;0;10;16;0;26;34;3;0;0;0;7;10;0;47;42;1;6;6;2;11;4;0;4;3;0
2000;BRESCIA;17040;CASTEGNATO;44;1;80;1;85;1;84;11;32;17;3;2;44;39;0;1;0;4;77;2;0;4;39;1;0;0;1;0;33;0;3;0;0;0;33;61;1;11;19;0;15;32;0;25;35;1;4;13;0;31;61;1;3;3;0;10;16;0;22;51;1;22;29;0;13;19;0;31;61;1;4;4;0;10;17;0;34;63;1;0;0;0;8;14;0;65;69;1;11;6;0;7;4;0;;;
2000;BRESCIA;17041;CASTELCOVATI;13;;19;0;24;;24;4;4;2;2;1;13;11;0;0;0;3;18;3;0;2;9;2;0;0;0;0;4;0;2;0;0;0;7;11;0;6;8;0;10;15;0;3;4;0;;;;9;12;0;1;2;0;3;5;0;8;12;0;5;7;0;2;3;0;11;16;0;1;1;0;4;6;0;10;14;0;1;2;0;2;3;0;14;13;0;1;1;0;6;4;0;2;;
2000;BRESCIA;17042;CASTEL MELLA;14;1;21;1;39;12;27;6;10;3;0;0;11;15;0;1;0;4;22;1;0;2;9;0;0;1;0;0;10;0;0;0;0;0;6;11;0;8;10;1;12;15;1;2;6;0;;;;12;18;1;0;0;0;2;3;0;6;10;0;8;11;1;2;3;0;12;18;1;2;2;0;6;11;1;12;18;1;1;1;0;0;0;0;17;14;0;2;5;1;4;1;0;3;1;0
2000;BRESCIA;17043;CASTENEDOLO;39;1;59;1;75;4;71;13;18;7;3;1;38;32;0;1;2;4;58;5;2;3;30;2;0;0;1;0;18;0;3;0;0;0;25;41;1;14;18;0;15;19;0;18;30;1;5;9;0;26;41;1;2;2;0;11;16;0;15;26;0;24;33;1;7;11;0;32;48;1;2;4;0;12;19;1;25;44;0;2;2;0;7;7;1;47;50;0;13;6;1;7;2;0;3;1;0
2000;BRESCIA;17044;CASTO;1;;2;0;2;;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;0;;;;;;;1;2;0;;;;1;2;0;0;0;0;0;0;0;1;2;0;0;0;0;1;2;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;2;0;;;;0;0;0;;;
2000;BRESCIA;17045;CASTREZZATO;10;;13;0;20;;20;3;3;1;0;0;10;10;0;0;1;2;17;0;1;2;7;0;0;0;0;0;3;0;0;0;0;0;2;3;0;8;10;0;7;8;0;3;5;0;;;;10;13;0;0;0;0;0;0;0;3;5;0;7;8;0;1;2;0;9;11;0;1;1;0;6;7;0;10;13;0;0;0;0;0;0;0;12;8;0;4;3;0;2;2;0;2;;
2000;BRESCIA;17046;CAZZAGO SAN MARTINO;41;;56;0;76;;76;18;9;4;1;0;46;30;0;0;1;1;69;2;1;1;41;0;0;0;0;0;9;0;1;0;0;0;29;40;0;12;16;0;17;20;0;15;25;0;8;10;0;28;40;0;1;1;0;12;15;0;11;19;0;30;37;0;12;19;0;29;37;0;2;2;0;8;11;0;24;29;0;0;0;0;10;13;0;53;46;0;13;5;0;7;4;0;3;1;0
2000;BRESCIA;17048;CELLATICA;8;;9;0;12;;12;1;1;0;1;1;7;5;0;0;1;1;8;2;1;1;5;0;0;0;0;0;1;0;1;0;0;0;7;8;0;1;1;0;8;9;0;;;;;;;4;4;0;1;1;0;3;4;0;5;6;0;3;3;0;1;1;0;7;8;0;0;0;0;0;0;0;5;6;0;0;0;0;1;1;0;9;8;0;;;;2;1;0;1;;
2000;BRESCIA;17050;CETO;5;;11;0;9;;9;3;6;5;2;1;3;6;0;0;0;0;9;0;0;0;3;0;0;0;0;0;6;0;2;0;0;0;2;5;0;3;6;0;5;11;0;;;;;;;4;9;0;1;2;0;0;0;0;2;4;0;3;7;0;;;;5;11;0;2;4;0;0;0;0;4;9;0;0;0;0;1;2;0;9;11;0;;;;0;0;0;;;
2000;BRESCIA;17051;CEVO;1;1;6;1;3;;3;0;4;3;0;0;2;0;0;1;0;0;3;0;0;0;2;0;0;0;1;0;4;0;0;0;0;0;1;6;1;;;;1;6;1;;;;;;;1;6;1;0;0;0;0;0;0;1;6;1;0;0;0;1;6;1;;;;0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;3;6;1;;;;0;0;0;;;
2000;BRESCIA;17052;CHIARI;42;1;67;1;74;;74;23;22;7;2;0;43;30;0;1;2;15;52;3;1;11;29;1;0;0;1;0;22;0;2;0;0;0;21;38;1;21;29;0;32;56;0;10;11;1;;;;30;52;0;1;1;0;11;14;1;16;24;0;26;43;1;13;16;1;29;51;0;4;12;0;7;12;0;33;52;1;1;1;0;4;9;0;49;53;1;2;2;0;15;12;0;8;;
2000;BRESCIA;17053;CIGOLE;1;;2;0;2;;2;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;;;;1;2;0;1;2;0;;;;;;;1;2;0;0;0;0;0;0;0;0;0;0;1;2;0;;;;1;2;0;0;0;0;1;2;0;1;2;0;0;0;0;0;0;0;1;;;;;;1;2;0;;;
2000;BRESCIA;17054;CIMBERGO;1;;1;0;1;;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;1;1;0;;;;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;;;;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;0;0;0;;;
2000;BRESCIA;17055;CIVIDATE CAMUNO;3;1;2;1;4;;4;1;0;0;0;0;2;1;0;1;0;0;4;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;2;1;1;1;1;0;1;1;0;2;1;1;;;;1;0;1;0;0;0;2;2;0;0;0;0;3;2;1;1;0;1;2;2;0;1;1;0;1;1;0;2;2;0;0;0;0;0;0;0;2;1;1;1;;;1;1;0;;;
2000;BRESCIA;17056;COCCAGLIO;11;;19;0;23;1;22;7;7;4;0;0;12;10;0;0;0;2;19;0;0;2;10;0;0;0;0;0;7;0;0;0;0;0;8;16;0;3;3;0;5;9;0;5;9;0;;;;9;14;0;0;0;0;2;5;0;1;1;0;10;18;0;3;6;0;8;13;0;1;2;0;3;6;0;8;15;0;1;2;0;0;0;0;15;15;0;3;4;0;1;0;0;3;;
2000;BRESCIA;17057;COLLEBEATO;7;;9;0;13;;13;5;0;0;1;0;8;5;0;0;0;2;8;1;0;2;5;0;0;0;0;0;0;0;1;0;0;0;4;5;0;3;4;0;7;9;0;;;;;;;5;7;0;1;1;0;1;1;0;3;3;0;4;6;0;1;1;0;6;8;0;1;1;0;1;1;0;6;7;0;0;0;0;1;2;0;8;7;0;1;1;0;2;1;0;2;;
2000;BRESCIA;17058;COLLIO;2;;2;0;2;;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;2;0;;;;1;1;0;1;1;0;;;;0;0;0;0;0;0;2;2;0;2;2;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;2;2;0;0;0;0;0;0;0;1;1;0;;;;1;1;0;;;
2000;BRESCIA;17059;COLOGNE;20;1;33;1;37;;37;7;11;7;1;0;22;15;0;0;2;5;27;1;2;4;15;0;0;0;0;0;10;1;1;0;0;0;9;12;1;11;21;0;15;24;0;5;9;1;;;;15;26;1;1;1;0;4;6;0;7;16;1;13;17;0;4;8;0;15;23;1;1;1;0;6;7;0;15;28;1;0;0;0;3;3;0;26;24;0;3;2;0;7;4;1;1;3;0
2000;BRESCIA;17060;COMEZZANO-CIZZAGO;9;2;15;2;12;;12;2;7;1;0;0;8;2;0;2;0;6;6;0;0;5;3;0;0;1;1;0;7;0;0;0;0;0;8;15;1;1;0;1;5;8;1;4;7;1;;;;3;3;1;0;0;0;6;12;1;3;6;0;6;9;2;2;3;0;7;12;2;0;0;0;3;5;0;8;13;2;1;2;0;0;0;0;5;9;0;1;1;0;6;5;2;;;
2000;BRESCIA;17061;CONCESIO;68;3;98;3;122;3;119;25;24;10;7;5;67;49;0;3;1;5;102;10;1;3;57;6;0;0;2;1;24;0;7;0;0;0;45;64;3;23;34;0;62;87;3;6;11;0;;;;44;71;3;7;7;0;17;20;0;17;31;1;51;67;2;23;29;1;45;69;2;7;9;0;13;20;0;43;64;3;1;1;0;15;19;0;87;86;2;14;4;1;14;7;0;3;;
2000;BRESCIA;17062;CORTE FRANCA;27;1;36;1;50;;50;14;8;8;0;0;28;21;0;1;1;2;45;2;1;2;25;0;0;0;1;0;8;0;0;0;0;0;13;18;1;14;18;0;12;12;0;15;24;1;;;;19;25;0;0;0;0;8;11;1;7;10;1;20;26;0;6;10;1;21;26;0;5;5;0;5;6;0;20;24;1;0;0;0;2;4;0;35;27;1;2;3;0;8;3;0;4;2;0
2000;BRESCIA;17064;CORZANO;8;;20;0;16;1;15;4;11;6;0;0;9;6;0;0;0;1;13;1;0;0;8;1;0;0;0;0;11;0;0;0;0;0;2;10;0;6;10;0;2;3;0;6;17;0;;;;6;17;0;0;0;0;2;3;0;4;15;0;4;5;0;2;4;0;6;16;0;1;3;0;2;9;0;4;6;0;2;4;0;2;10;0;15;20;0;;;;0;0;0;;;
2000;CREMONA;19104;TICENGO;1;;1;0;2;;2;0;1;1;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;;;;1;1;0;;;;;;;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;;;;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;0;;;;0;0;0;;;
2000;BRESCIA;17065;DARFO BOARIO TERME;46;3;59;3;89;4;85;17;17;9;5;1;38;45;0;2;1;2;74;4;1;1;36;0;0;0;2;0;17;0;4;1;0;0;31;38;3;15;21;0;32;38;2;13;20;1;;;;30;42;2;5;4;1;11;13;0;19;22;1;27;37;2;8;14;2;38;45;1;2;1;1;11;15;0;28;34;2;0;0;0;7;9;1;60;49;3;6;2;0;14;6;0;4;1;0
2000;BRESCIA;17066;DELLO;12;;19;0;27;1;26;6;3;2;0;0;16;10;0;0;0;2;21;2;0;2;13;0;0;0;0;0;3;0;0;0;0;0;7;12;0;5;7;0;7;11;0;5;8;0;;;;10;17;0;0;0;0;2;2;0;4;5;0;8;14;0;2;5;0;10;14;0;3;3;0;3;4;0;6;12;0;1;1;0;4;4;0;24;18;0;1;1;0;1;0;0;;;
2000;BRESCIA;17067;DESENZANO DEL GARDA;157;6;225;6;296;9;286;68;77;43;12;7;138;144;1;4;1;17;238;24;1;15;113;8;0;0;3;1;76;1;11;1;0;0;112;165;4;45;60;2;95;124;2;32;41;3;30;60;1;108;163;4;10;11;1;39;51;1;48;78;1;109;147;5;36;57;1;121;168;5;18;29;0;31;46;0;102;144;5;4;7;0;27;39;1;196;173;4;30;28;2;51;20;0;6;1;0
2000;BRESCIA;17068;EDOLO;8;;13;0;13;;13;1;4;3;0;0;9;4;0;0;0;0;13;0;0;0;9;0;0;0;0;0;4;0;0;0;0;0;8;13;0;;;;5;8;0;3;5;0;;;;5;9;0;0;0;0;3;4;0;4;6;0;4;7;0;3;4;0;5;9;0;0;0;0;1;1;0;5;8;0;0;0;0;2;4;0;5;6;0;2;2;0;3;3;0;;;
2000;BRESCIA;17069;ERBUSCO;38;4;54;4;75;1;74;15;13;7;2;0;39;31;0;4;1;6;61;4;1;4;31;3;0;0;4;0;13;0;2;0;0;0;23;35;4;15;19;0;14;18;1;17;23;1;7;13;2;31;48;2;0;0;0;7;6;2;17;29;3;21;25;1;16;27;3;20;24;1;1;1;0;10;13;0;30;44;4;0;0;0;4;6;0;56;45;3;8;7;0;6;1;1;3;;
2000;BRESCIA;17070;ESINE;15;1;25;1;34;3;30;9;7;4;2;2;16;13;1;1;0;2;25;3;0;2;13;1;0;0;1;0;7;0;2;0;0;0;6;10;1;9;15;0;7;8;0;8;17;1;;;;12;22;1;2;2;0;1;1;0;8;15;1;7;10;0;1;4;0;14;21;1;2;3;0;6;9;0;8;12;1;0;0;0;3;6;0;22;20;1;3;4;0;3;0;0;2;1;0
2000;BRESCIA;17071;FIESSE;1;;1;0;3;;3;1;0;0;0;0;1;2;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;1;1;0;;;;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;;;;;;0;0;0;;;
2000;BRESCIA;17072;FLERO;30;;43;0;62;;62;18;13;4;0;0;30;32;0;0;0;3;53;4;0;2;26;2;0;0;0;0;13;0;0;0;0;0;14;24;0;16;19;0;25;33;0;5;10;0;;;;27;38;0;0;0;0;3;5;0;8;13;0;22;30;0;4;8;0;26;35;0;2;2;0;10;14;0;18;23;0;0;0;0;8;11;0;45;33;0;6;6;0;8;3;0;3;1;0
2000;BRESCIA;17073;GAMBARA;9;;15;0;15;;14;2;3;1;2;0;10;4;1;0;0;1;13;0;0;1;9;0;0;0;0;0;3;0;2;0;0;0;5;9;0;4;6;0;6;8;0;3;7;0;;;;6;12;0;2;2;0;1;1;0;5;8;0;4;7;0;1;1;0;8;14;0;0;0;0;1;1;0;9;15;0;0;0;0;0;0;0;10;12;0;;;;2;2;0;2;;
2000;BRESCIA;17074;GARDONE RIVIERA;1;;3;0;2;;2;0;1;1;0;0;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;3;0;;;;1;3;0;;;;;;;1;3;0;0;0;0;0;0;0;1;3;0;0;0;0;1;3;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;2;3;0;;;;0;0;0;;;
2000;BRESCIA;17075;GARDONE VAL TROMPIA;23;1;32;1;43;;43;4;5;0;3;0;25;18;0;0;1;3;35;2;0;3;21;1;0;0;0;0;4;1;3;0;0;0;11;17;1;12;15;0;23;32;1;;;;;;;17;23;0;2;3;0;4;6;1;3;3;0;20;29;1;6;11;1;16;20;0;1;1;0;9;12;0;16;21;0;0;0;0;7;11;1;27;24;1;5;1;0;11;7;0;;;
2000;BRESCIA;17076;GARGNANO;7;;7;0;12;;12;2;1;1;0;0;6;6;0;0;0;0;12;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;7;7;0;;;;4;4;0;3;3;0;;;;3;3;0;0;0;0;4;4;0;2;2;0;5;5;0;1;1;0;6;6;0;1;1;0;1;1;0;6;6;0;0;0;0;0;0;0;5;2;0;2;1;0;4;3;0;;;
2000;BRESCIA;17077;GAVARDO;24;1;32;2;46;;46;11;5;1;1;1;27;18;0;1;0;7;32;4;0;3;18;3;0;0;1;0;4;1;1;0;0;0;17;23;2;7;9;0;17;21;0;7;11;2;;;;20;27;2;1;1;0;3;4;0;11;17;0;13;15;2;7;9;2;16;22;0;2;2;0;5;8;0;18;26;2;0;0;0;3;3;0;30;25;2;2;1;0;11;6;0;3;;
2000;BRESCIA;17078;GHEDI;39;;55;0;73;;73;21;15;8;0;0;40;33;0;0;1;6;62;3;1;5;31;2;0;0;0;0;15;0;0;0;0;0;23;31;0;16;24;0;20;27;0;19;28;0;;;;27;36;0;0;0;0;12;19;0;11;19;0;28;36;0;6;11;0;33;44;0;5;7;0;9;12;0;31;44;0;2;3;0;6;8;0;49;40;0;10;6;0;8;7;0;5;1;0
2000;BRESCIA;17079;GIANICO;6;;8;0;12;;12;2;0;0;0;0;8;4;0;0;1;2;8;1;1;2;4;1;0;0;0;0;0;0;0;0;0;0;3;4;0;3;4;0;4;5;0;2;3;0;;;;5;7;0;0;0;0;1;1;0;3;4;0;3;4;0;4;6;0;2;2;0;1;1;0;0;0;0;4;6;0;0;0;0;0;0;0;7;4;0;2;1;0;3;3;0;;;
2000;BRESCIA;17080;GOTTOLENGO;6;;9;0;12;;12;3;3;0;0;0;6;6;0;0;0;0;10;1;0;0;5;1;0;0;0;0;3;0;0;0;0;0;4;4;0;2;5;0;3;6;0;3;3;0;;;;5;8;0;0;0;0;1;1;0;1;1;0;5;8;0;1;1;0;5;8;0;0;0;0;2;5;0;5;8;0;1;1;0;0;0;0;8;8;0;1;;;1;0;0;2;1;0
2000;BRESCIA;17081;GUSSAGO;63;2;84;2;119;2;116;24;18;12;6;3;62;54;1;0;2;10;98;4;2;7;52;1;0;0;0;0;17;1;5;1;0;0;32;36;1;31;48;1;47;63;2;15;20;0;;;;45;66;1;6;6;1;12;12;0;16;22;0;47;62;2;13;18;0;49;65;2;8;10;0;15;20;0;41;56;2;1;1;0;11;13;0;81;64;2;8;6;0;19;9;0;5;1;0
2000;BRESCIA;17085;ISEO;59;2;73;2;106;;106;26;15;10;5;4;54;51;0;1;0;7;92;7;0;7;43;4;0;0;1;0;15;0;4;1;0;0;36;42;1;23;31;1;40;49;1;18;22;1;;;;43;57;1;5;4;1;11;12;0;13;16;0;46;57;2;6;7;0;53;66;2;9;9;0;16;19;0;41;49;1;1;1;0;9;11;1;68;57;1;9;7;0;20;7;0;7;;
2000;BRESCIA;17086;ISORELLA;6;;8;0;10;;10;1;3;0;0;0;5;5;0;0;0;0;10;0;0;0;5;0;0;0;0;0;3;0;0;0;0;0;4;4;0;2;4;0;3;5;0;3;3;0;;;;4;6;0;0;0;0;2;2;0;3;5;0;3;3;0;1;3;0;5;5;0;1;1;0;1;1;0;5;5;0;0;0;0;0;0;0;6;7;0;1;1;0;1;0;0;1;;
2000;BRESCIA;17087;LAVENONE;4;1;3;1;5;;5;0;0;0;0;0;3;1;0;1;0;0;5;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;3;2;1;1;1;0;;;;4;3;1;;;;1;1;0;0;0;0;3;2;1;1;1;0;3;2;1;1;1;0;3;2;1;0;0;0;0;0;0;3;2;1;0;0;0;1;1;0;3;2;0;;;;1;1;0;;;
2000;BRESCIA;17088;LENO;28;2;51;2;48;1;47;9;18;14;5;5;28;17;0;2;1;3;39;3;0;1;23;3;1;0;1;0;18;0;5;0;0;0;18;39;0;10;12;2;9;14;0;14;24;2;5;13;0;13;23;2;3;5;0;12;23;0;15;29;0;13;22;2;9;19;0;19;32;2;4;11;0;9;13;1;21;40;2;2;3;0;3;5;0;36;40;2;1;2;0;3;5;0;5;2;0
2000;BRESCIA;17090;LODRINO;1;;1;0;2;;2;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;1;1;0;;;;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;0;;;;0;0;0;;;
2000;BRESCIA;17091;LOGRATO;9;;15;0;15;;15;5;7;4;0;0;8;7;0;0;0;1;14;0;0;1;7;0;0;0;0;0;7;0;0;0;0;0;7;9;0;2;6;0;4;7;0;5;8;0;;;;5;9;0;0;0;0;4;6;0;3;7;0;6;8;0;3;6;0;6;9;0;0;0;0;1;1;0;5;8;0;0;0;0;1;1;0;13;15;0;1;;;1;0;0;;;
2000;BRESCIA;17092;LONATO DEL GARDA;72;2;96;2;144;7;137;25;23;13;3;0;70;65;0;2;1;7;120;7;1;5;61;2;0;0;2;0;23;0;3;0;0;0;59;80;2;13;16;0;19;22;0;35;52;2;18;22;0;51;72;1;2;3;0;19;21;1;27;37;1;45;59;1;15;20;1;57;76;1;7;10;0;16;21;1;54;75;1;1;1;0;11;14;0;87;64;1;28;16;0;16;11;1;4;3;0
2000;BRESCIA;17095;LOZIO;1;;1;0;1;;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;1;1;0;;;;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;;;;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;0;0;0;;;
2000;BRESCIA;17096;LUMEZZANE;60;6;86;7;110;1;109;32;22;10;12;8;55;50;0;4;0;8;90;5;0;8;44;1;0;0;4;0;21;1;10;2;0;0;39;57;6;21;29;1;53;80;2;7;6;5;;;;40;63;2;9;11;1;11;12;4;19;25;6;41;61;1;12;24;2;47;61;5;6;6;1;6;7;0;47;64;4;0;0;0;11;20;1;79;68;5;10;8;0;18;9;2;;;
2000;BRESCIA;17097;MACLODIO;6;1;10;1;11;;11;3;4;2;0;0;6;4;0;1;0;1;10;0;0;1;5;0;0;0;1;0;4;0;0;0;0;0;4;8;0;2;2;1;3;5;1;3;5;0;;;;2;4;1;0;0;0;4;6;0;2;2;1;4;8;0;1;1;1;5;9;0;1;2;0;2;5;0;3;6;0;0;0;0;1;1;0;8;9;1;2;;;1;1;0;;;
2000;BRESCIA;17098;MAGASA;1;;1;0;1;;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;1;1;0;;;;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;;;;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;;;;0;0;0;;;
2000;BRESCIA;17100;MALEGNO;4;;5;0;7;;7;3;0;0;0;0;5;2;0;0;0;1;4;2;0;1;3;1;0;0;0;0;0;0;0;0;0;0;4;5;0;;;;2;3;0;2;2;0;;;;3;4;0;0;0;0;1;1;0;2;3;0;2;2;0;1;2;0;3;3;0;1;1;0;0;0;0;2;2;0;0;0;0;1;1;0;5;4;0;;;;2;1;0;;;
2000;BRESCIA;17101;MALONNO;4;;5;0;8;;8;3;2;0;0;0;3;5;0;0;0;0;8;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;3;4;0;1;1;0;1;1;0;3;4;0;;;;3;4;0;0;0;0;1;1;0;2;2;0;2;3;0;;;;4;5;0;0;0;0;0;0;0;3;4;0;0;0;0;1;1;0;8;5;0;;;;0;0;0;;;
